price,Address,area,Bedrooms,Bathrooms,Balcony,parking,Lift,Price_sqft
30000000,"Kurla, Mumbai - Central Line, Maharashtra",2100,8,2,1,1,1,14285.71429
8800000,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",800,2,2,2,1,1,11000
23000000,"Mulund West, Mumbai - Central Line, Maharashtra",1296,3,2,1,1,1,17746.91358
23500000,"Andheri West, Mumbai - Western Suburbs, Maharashtra",1125,2,2,1,1,1,20888.88889
16700000,"Nehru Nagar, Mumbai - Western Suburbs, Maharashtra",1147,3,3,1,1,1,14559.72101
70000000,"Worli, Mumbai - South Mumbai, Maharashtra",1610,3,3,1,1,1,43478.26087
29500000,"Wadala West, Mumbai - Harbour Line, Maharashtra",1100,3,3,1,1,1,26818.18182
22500000,"Sri Sainath Chs, Santacruz East, Mumbai - Western Suburbs, Maharashtra",902,2,2,1,1,1,24944.56763
20000000,"Byculla, Mumbai - South Mumbai, Maharashtra",650,2,2,1,1,1,30769.23077
6000000,"Ulhasnagar, Mumbai - Around Mumbai, Maharashtra",1100,2,3,1,1,1,5454.545455
4500000,"Kalyan, Mumbai - Around Mumbai, Maharashtra",790,2,2,1,1,1,5696.202532
25000000,"Gilbert Hill, Mumbai - Western Suburbs, Maharashtra",950,2,2,3,1,1,26315.78947
13200000,"Ghatkopar East, Mumbai - Central Line, Maharashtra",726,2,2,3,1,1,18181.81818
27000000,"Borivali West, Mumbai - Western Suburbs, Maharashtra",1310,3,3,1,1,1,20610.68702
180000000,"Kandivali West, Mumbai - North Mumbai, Maharashtra",4500,6,7,1,1,1,40000
37000000,"Mazgaon, Mumbai - South Mumbai, Maharashtra",980,2,2,1,1,1,37755.10204
65000000,"Chinchpokli, Mumbai - South Mumbai, Maharashtra",1295,3,3,4,1,1,50193.05019
6840000,"Virar West, Mumbai - Mira Road and Beyond, Maharashtra",1200,2,2,1,1,1,5700
20000000,"Goregaon West, Mumbai, Mumbai, Maharashtra",1040,2,2,4,1,1,19230.76923
12500000,"Chembur, Mumbai - Harbour Line, Maharashtra",510,2,2,1,1,1,24509.80392
5500000,"Bhayandar East, Mumbai - Mira Road and Beyond, Maharashtra",600,2,2,1,1,1,9166.666667
16000000,"Malad East, Mumbai - North Mumbai, Maharashtra",860,2,2,1,1,1,18604.65116
16000000,"Ghatkopar, Mumbai - Central Line, Maharashtra",900,2,2,4,1,1,17777.77778
12000000,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1251,3,3,1,1,1,9592.326139
15000000,"Ghatkopar West, Mumbai - Central Line, Maharashtra",800,2,2,1,1,1,18750
19000000,"Andheri West, Mumbai - Western Suburbs, Maharashtra",1091,2,2,2,1,1,17415.2154
11000000,"Mumbai-Western Suburbs, Vasai West, Mumbai - Mira Road and Beyond, Maharashtra",1600,2,2,1,1,1,6875
26000000,"Wadala, Mumbai - Harbour Line, Maharashtra",720,2,2,1,1,1,36111.11111
14000000,"Malad East, Mumbai - North Mumbai, Maharashtra",650,2,2,1,1,1,21538.46154
3300000,"Vasai East, Mumbai - Mira Road and Beyond, Maharashtra",750,2,2,1,1,1,4400
8000000,"Kalyan, Mumbai - Around Mumbai, Maharashtra",1250,2,2,1,1,1,6400
22000000,"Bhandup, Mumbai - Central Line, Maharashtra",1100,2,2,1,1,1,20000
20000000,"Amboli, Mumbai - Western Suburbs, Maharashtra",850,2,2,2,1,1,23529.41176
27500000,"701, Mumbai, Maharashtra",1392,3,3,2,1,1,19755.74713
22000000,"Ghatkopar West, Mumbai - Central Line, Maharashtra",1000,3,3,1,1,1,22000
17500000,"Kandivali East, Mumbai - North Mumbai, Maharashtra",1280,3,3,1,1,1,13671.875
19500000,"Malad East, Mumbai - North Mumbai, Maharashtra",1100,2,2,1,1,1,17727.27273
7000000,"701., Thane-Kalyan-Dombivli, Mumbai, Maharashtra",868,2,2,1,1,1,8064.516129
17500000,"Kandivali West, Mumbai - North Mumbai, Maharashtra",1100,2,2,1,1,1,15909.09091
27000000,"Borivali East, Mumbai - Western Suburbs, Maharashtra",1200,3,3,1,1,1,22500
66000000,"Thane, Mumbai, Maharashtra",4200,4,4,1,1,1,15714.28571
9200000,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",800,2,2,1,1,1,11500
41800000,"Richa bougainvillea, Sunder nagar, Sunder Nagar, Mumbai - Western Suburbs, Maharashtra",2200,3,3,2,2,2,19000
27000000,"bungalow no 21, RSC road no 1, malvani mhada, Malvani, Mumbai - Western Suburbs, Maharashtra",2075,4,3,1,1,1,13012.04819
17000000,"Tata Colony, Mulund East, Mumbai - Central Line, Maharashtra",680,2,2,1,1,2,25000
30000000,"Bhandup East, Mumbai - Central Line, Maharashtra",2500,3,2,2,2,1,12000
35000000,"Andheri West, Mumbai - Western Suburbs, Maharashtra",1000,3,3,1,1,1,35000
16000000,"Kandivali West, Mumbai - North Mumbai, Maharashtra",740,2,2,1,1,1,21621.62162
9000000,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1200,2,2,1,1,1,7500
45000000,"Malad East, Mumbai - North Mumbai, Maharashtra",1950,3,3,5,1,1,23076.92308
22500000,"Borivali West, Mumbai - Western Suburbs, Maharashtra",675,2,2,1,1,1,33333.33333
4500000,"Vasai East, Mumbai - Mira Road and Beyond, Maharashtra",820,2,2,1,1,1,5487.804878
21000000,"Amrut Nagar - Jogeshwari West, Mumbai - Western Suburbs, Maharashtra",1200,3,2,1,1,1,17500
13000000,"Charkop, Mumbai - North Mumbai, Maharashtra",703,2,2,1,1,1,18492.17639
15800000,"Chandivali, Mumbai - Central Line, Maharashtra",810,2,2,1,1,1,19506.17284
14000000,"Charkop Sector 9, Mumbai - North Mumbai, Maharashtra",1200,2,2,1,1,1,11666.66667
35000000,"Nehru Road, Vakola, Santacruz East, Mumbai - Western Suburbs, Maharashtra",1250,3,3,3,1,1,28000
15000000,"Tilak Nagar, Chembur, Mumbai - Harbour Line, Maharashtra",900,2,2,1,1,1,16666.66667
27500000,"A/601 Dhananjay Apartment Of Veera Desai Road Opp. Gundecha Synthone Tower Andheri West Mumbai, Andheri West, Mumbai - Western Suburbs, Maharashtra",1400,3,3,1,1,1,19642.85714
24500000,"Upper Govind Nagar, Mumbai - North Mumbai, Maharashtra",1400,3,3,1,1,1,17500
22500000,"behind rustomjee elements, D.N. Nagar, Mumbai - Western Suburbs, Maharashtra",1100,2,2,2,1,1,20454.54545
21500000,"Andheri West, Mumbai - Western Suburbs, Maharashtra",1150,2,2,1,1,1,18695.65217
82500000,"Bandra, Mumbai - Western Suburbs, Maharashtra",1126,4,4,1,2,1,73268.20604
21000000,"Mira Bhayandar, Mumbai - Mira Road and Beyond, Maharashtra",1800,3,2,1,1,1,11666.66667
9000000,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1050,2,2,1,1,1,8571.428571
18000000,"18B Adi Shankaracharya Marg Powai Vihar Mumbai 400076, Powai, Mumbai - Central Line, Maharashtra",1100,2,2,1,1,1,16363.63636
22500000,"Mulund West, Mumbai - Central Line, Maharashtra",971,2,2,2,1,1,23171.98764
13500000,"Chembur West, Mumbai, Maharashtra",841,2,2,1,1,1,16052.31867
35000000,"Andheri East, Mumbai - Western Suburbs, Maharashtra",980,3,3,1,1,1,35714.28571
100000000,"Bandra East, Mumbai - Western Suburbs, Maharashtra",2500,3,4,1,1,1,40000
35000000,"Powai, Mumbai - Central Line, Maharashtra",1230,2,2,1,1,1,28455.28455
8000000,"Kandivali West, Mumbai - North Mumbai, Maharashtra",650,2,2,1,1,1,12307.69231
16500000,"Goregaon East, Mumbai - Western Suburbs, Maharashtra",800,2,2,1,1,2,20625
9000000,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",975,3,2,1,1,1,9230.769231
20000000,"Sion, Mumbai - Central Mumbai, Maharashtra",850,3,2,1,1,1,23529.41176
31000000,"Chembur, Mumbai - Harbour Line, Maharashtra",950,2,2,1,1,1,32631.57895
16500000,"Santacruz East, Mumbai - Western Suburbs, Maharashtra",775,2,2,1,1,1,21290.32258
4500000,"Vasai East, Mumbai - Mira Road and Beyond, Maharashtra",770,2,2,1,1,1,5844.155844
3000000,"Vasai East, Mumbai - Mira Road and Beyond, Maharashtra",730,2,2,3,1,1,4109.589041
16000000,"Kalina, Mumbai - Western Suburbs, Maharashtra",1200,2,2,1,1,1,13333.33333
15100000,"Pant Nagar, Mumbai - Central Line, Maharashtra",625,2,2,1,1,1,24160
9000000,"Mira Bhayandar, Mumbai - Mira Road and Beyond, Maharashtra",975,3,2,1,1,1,9230.769231
4200000,"Virar West, Mumbai - Mira Road and Beyond, Maharashtra",950,2,2,1,1,1,4421.052632
17000000,"Chembur, Mumbai - Harbour Line, Maharashtra",695,2,2,1,1,1,24460.43165
9500000,"Mira Road, Mumbai, Maharashtra",1100,3,2,3,1,1,8636.363636
105000000,"Walkeshwar, Mumbai - South Mumbai, Maharashtra",1400,4,3,1,2,1,75000
11500000,"FLAT NO.506, HIGHLAND BREEZE CHS LTD, HIGHLAND COMPLEX, CHARKOP VILLAGE, KAQNDIVALI (w), MUMBAI-67, Charkop Gaon, Mumbai - North Mumbai, Maharashtra",760,2,2,1,1,1,15131.57895
19000000,"MHADA Colony - Chandivali, Mumbai - Western Suburbs, Maharashtra",1100,4,4,8,1,1,17272.72727
8500000,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1100,2,2,1,1,1,7727.272727
35000000,"Andheri West, Mumbai - Western Suburbs, Maharashtra",1800,3,3,1,1,1,19444.44444
22200000,"Thakkar Estate, Mumbai - South Mumbai, Maharashtra",1110,2,2,1,1,1,20000
45000000,"Agripada, Mumbai., Agripada, Mumbai - South Mumbai, Maharashtra",1450,3,3,1,1,1,31034.48276
42500000,"Andheri, Mumbai - Western Suburbs, Maharashtra",1300,3,3,1,1,1,32692.30769
23000000,"Chembur, Mumbai - Harbour Line, Maharashtra",714,2,2,1,1,1,32212.88515
65000000,"Mulund, Mumbai - Central Line, Maharashtra",3500,5,5,2,1,1,18571.42857
21000000,"Goregaon East, Mumbai - Western Suburbs, Maharashtra",1050,2,2,1,1,1,20000
50000000,"Andheri East, Mumbai - Western Suburbs, Maharashtra",1550,5,2,1,1,1,32258.06452
18000000,"Deonar, Mumbai - Harbour Line, Maharashtra",640,2,2,1,1,1,28125
4200000,"Virar West, Mumbai., Virar West, Mumbai - Mira Road and Beyond, Maharashtra",880,2,2,1,1,1,4772.727273
19500000,"4 Bunglows, Mumbai - Western Suburbs, Maharashtra",700,2,2,2,1,1,27857.14286
25000000,"Bhandup West, Mumbai - Central Line, Maharashtra",1210,3,3,3,1,1,20661.15702
7700000,"Current location, Antop Hill, Mumbai - Central Mumbai, Maharashtra",927,2,2,2,1,1,8306.364617
4800000,"Virar West, Mumbai - Mira Road and Beyond, Maharashtra",800,2,2,1,1,1,6000
40000000,"Mahim West, Mumbai - Central Mumbai, Maharashtra",1300,3,3,1,1,1,30769.23077
19000000,"Mulund, Mumbai - Central Line, Maharashtra",1200,2,2,3,1,1,15833.33333
25200000,"Kandivali East, Mumbai - North Mumbai, Maharashtra",1200,3,3,1,1,1,21000
22000000,"Andheri West, Mumbai - Western Suburbs, Maharashtra",660,2,2,1,1,1,33333.33333
16500000,"Kandivali West, Mumbai - North Mumbai, Maharashtra",700,2,2,3,1,1,23571.42857
26000000,"Goregaon West, Mumbai - North Mumbai, Maharashtra",1000,2,2,1,1,1,26000
38000000,"Lower Parel, Mumbai - South Mumbai, Maharashtra",1320,3,2,1,1,1,28787.87879
20000000,"Chembur, Mumbai, Maharashtra, India., Chembur, Mumbai - Harbour Line, Maharashtra",1200,2,2,4,1,1,16666.66667
22000000,"Andheri East, Mumbai - Western Suburbs, Maharashtra",1400,3,3,1,1,1,15714.28571
11500000,"Mira Bhayandar, Mumbai - Mira Road and Beyond, Maharashtra",965,2,2,1,1,1,11917.09845
40000000,"Sewri, Mumbai - Harbour Line, Maharashtra",1500,3,3,1,1,1,26666.66667
4500000,"Virar West, Mumbai - Mira Road and Beyond, Maharashtra",730,2,2,1,1,1,6164.383562
27000000,"Byculla, Mumbai - South Mumbai, Maharashtra",1050,2,2,1,1,1,25714.28571
90000000,"Vile Parle East, Mumbai - Western Suburbs, Maharashtra",2000,3,3,1,1,1,45000
40000000,"Andheri East, Mumbai - Western Suburbs, Maharashtra",1500,3,2,2,1,1,26666.66667
33500000,"Borivali West, Mumbai - Western Suburbs, Maharashtra",1120,2,2,1,1,1,29910.71429
3800000,"Virar West, Mumbai - Mira Road and Beyond, Maharashtra",672,2,2,1,1,1,5654.761905
3200000,"Kalyan, Mumbai - Around Mumbai, Maharashtra",920,3,3,1,1,1,3478.26087
8000000,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",825,2,2,1,1,1,9696.969697
48000000,"Khar West, Mumbai - Western Suburbs, Maharashtra",1129,3,4,1,1,1,42515.50044
42500000,"Ashokvan, Ashok Van, Mumbai - North Mumbai, Maharashtra",2400,4,4,1,2,1,17708.33333
8000000,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",915,2,2,1,1,1,8743.169399
15500000,"Malad East, Mumbai - North Mumbai, Maharashtra",705,2,2,1,1,1,21985.8156
13000000,"Kandivali East, Mumbai - North Mumbai, Maharashtra",900,2,2,1,1,1,14444.44444
12500000,"Kandivali West, Mumbai - North Mumbai, Maharashtra",650,2,2,1,1,1,19230.76923
12000000,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1100,2,2,1,1,1,10909.09091
5200000,"B604, Kishor kunj no 7 near old viva college Virar west, Virar, Mumbai - Mira Road and Beyond, Maharashtra",823,2,2,3,1,1,6318.347509
4500000,"421001., Ulhasnagar, Mumbai - Around Mumbai, Maharashtra",845,2,2,3,1,1,5325.443787
57500000,"Peddar Road, Mumbai - South Mumbai, Maharashtra",880,2,2,2,1,2,65340.90909
18000000,"204 ram niwas., Govandi Station Road, Mumbai - Harbour Line, Maharashtra",900,2,2,3,1,1,20000
10000000,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1140,2,2,1,1,1,8771.929825
25000000,"Santacruz East, Mumbai - Western Suburbs, Maharashtra",750,2,2,1,1,1,33333.33333
14500000,"c11...hemal apt...jankalyan nagar....malad west, Malad, Mumbai - North Mumbai, Maharashtra",1000,3,2,1,1,1,14500
35000000,"Mumbai, Maharashtra",1350,3,3,1,1,1,25925.92593
8000000,"Sakinaka, Mumbai - Western Suburbs, Maharashtra",600,3,4,1,1,1,13333.33333
5000000,"kamlakar nagar ambernath south, Ambernath, Mumbai, Maharashtra",994,2,2,3,1,1,5030.181087
45000000,"Vidyavihar East, Mumbai - Central Line, Maharashtra",1600,3,3,1,1,1,28125
10000000,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",900,2,2,3,1,1,11111.11111
20000000,"Nagpada, Mumbai - South Mumbai, Maharashtra",1200,4,3,1,1,1,16666.66667
15000000,"Chembur, Mumbai - Harbour Line, Maharashtra",600,2,2,1,1,2,25000
3200000,"707., Ambernath, Mumbai, Maharashtra",664,2,2,3,1,2,4819.277108
55000000,"Worli, Mumbai - South Mumbai, Maharashtra",950,3,3,1,1,2,57894.73684
8900000,"Bhayandar West, Mumbai - Mira Road and Beyond, Maharashtra",875,2,2,1,1,1,10171.42857
37500000,"Sion, Mumbai - Central Mumbai, Maharashtra",1251,4,3,1,1,1,29976.01918
4200000,"Labh Height, Global City, Virar West, Mumbai - Mira Road and Beyond, Maharashtra",900,2,2,4,1,1,4666.666667
23000000,"Safed Pul, Mumbai - Western Suburbs, Maharashtra",943,3,2,2,1,1,24390.2439
15000000,"Kandivali East, Mumbai - North Mumbai, Maharashtra",980,2,2,1,1,1,15306.12245
40000000,"klassic tower A wing, Agripada, Mumbai - South Mumbai, Maharashtra",958,2,2,2,1,1,41753.65344
18500000,"Motilal Nagar 1, Mumbai - North Mumbai, Maharashtra",1050,2,2,1,1,1,17619.04762
19000000,"Andheri West, Mumbai - Western Suburbs, Maharashtra",800,2,2,1,1,1,23750
28000000,"Chembur, Mumbai - Harbour Line, Maharashtra",1450,3,2,1,1,1,19310.34483
130000000,"Tardeo, Mumbai - South Mumbai, Maharashtra",3200,4,4,1,1,1,40625
23000000,"4 Bunglow, Andheri West, Mumbai - Western Suburbs, Maharashtra",970,2,2,1,1,2,23711.34021
18500000,"Satya Nagar, Borivali West, Chembur, Mumbai - Harbour Line, Maharashtra",1000,3,2,1,1,1,18500
40000000,"Sion, Mumbai - Central Mumbai, Maharashtra",1400,2,2,1,1,1,28571.42857
14000000,"Dahisar East, Mumbai - North Mumbai, Maharashtra",950,2,2,1,1,1,14736.84211
8000000,"Malvani, Mumbai - North Mumbai, Maharashtra",700,2,2,4,1,1,11428.57143
17000000,"Borivali West, Mumbai - Western Suburbs, Maharashtra",660,2,2,1,1,1,25757.57576
5200000,"Virar West, Mumbai - Mira Road and Beyond, Maharashtra",1200,2,2,1,1,1,4333.333333
5200000,"Golbal City, Virar West, Mumbai - Mira Road and Beyond, Maharashtra",1106,2,2,4,1,1,4701.627486
40000000,"Khetwadi, Mumbai - South Mumbai, Maharashtra",1000,2,2,1,1,1,40000
30000000,"Borivali West, Mumbai - Western Suburbs, Maharashtra",1050,3,3,1,1,1,28571.42857
35000000,"Vasai East, Mumbai - Mira Road and Beyond, Maharashtra",4400,6,6,2,3,1,7954.545455
3200000,"Virar, Mumbai - Mira Road and Beyond, Maharashtra",725,2,2,1,1,1,4413.793103
29500000,"Deonar, Mumbai., Deonar, Mumbai - Harbour Line, Maharashtra",1235,2,2,1,1,2,23886.63968
8000000,"4, s. K. Kapadia chawl, Chirag Nagar, Mumbai - Central Line, Maharashtra",750,3,2,1,1,1,10666.66667
25000000,"Green Stone Heritage Cv 5 Floor, Crawford Market, Mumbai - South Mumbai, Maharashtra",1000,2,2,1,1,1,25000
20000000,"Flat no. 405, indus chs, lokhandwala complex, Oshiwara, Mumbai - Western Suburbs, Maharashtra",850,2,2,1,1,1,23529.41176
6000000,"Nalasopara West, Mumbai - Mira Road and Beyond, Maharashtra",610,2,2,1,1,1,9836.065574
23000000,"Tilak Nagar - Harbour Line, Mumbai - Harbour Line, Maharashtra",1200,3,3,1,1,1,19166.66667
4500000,"Vasai East, Mumbai - Mira Road and Beyond, Maharashtra",870,2,2,1,1,1,5172.413793
10000000,"Sector 3, Plot 384, Sector 3 Charkop, Mumbai - North Mumbai, Maharashtra",800,2,2,1,1,1,12500
23500000,"Chembur, Mumbai - Harbour Line, Maharashtra",705,2,2,1,1,1,33333.33333
65000000,"Rafai Tower Zakeriya Masjid Street, Mandvi, Mumbai - South Mumbai, Maharashtra",970,2,2,1,1,1,67010.30928
13000000,"Kajupada - Sakinaka, Mumbai - Western Suburbs, Maharashtra",680,2,2,1,1,1,19117.64706
5200000,"Virar, Mumbai - Mira Road and Beyond, Maharashtra",600,2,2,1,1,1,8666.666667
3900000,"Vasai, Mumbai - Mira Road and Beyond, Maharashtra",900,2,2,1,1,1,4333.333333
20000000,"Jogeshwari East, Mumbai - Western Suburbs, Maharashtra",1000,2,2,2,1,1,20000
17000000,"Satija Hitech Tower, Jogeshwari West, Mumbai - Western Suburbs, Maharashtra",650,2,2,1,1,1,26153.84615
5000000,"Virar West, Mumbai - Mira Road and Beyond, Maharashtra",951,3,2,1,1,1,5257.623554
35000000,"Mulund West, Mumbai - Central Line, Maharashtra",1310,3,2,1,1,1,26717.55725
15000000,"Andheri East, Mumbai - Western Suburbs, Maharashtra",600,2,2,1,1,1,25000
22000000,"Chembur, Mumbai - Harbour Line, Maharashtra",644,2,2,1,1,1,34161.49068
32000000,"Hind Nagar, Mumbai - Western Suburbs, Maharashtra",972,3,2,1,1,1,32921.8107
31000000,"Sion, Mumbai - Central Mumbai, Maharashtra",1050,2,2,1,1,1,29523.80952
5000000,"Nala Sopara, Mumbai - Mira Road and Beyond, Maharashtra",830,2,2,4,1,1,6024.096386
23000000,"Sewri West, Sewri, Mumbai - Harbour Line, Maharashtra",780,2,3,1,1,1,29487.17949
85000000,"Vile Parle West, Mumbai - Western Suburbs, Maharashtra",1825,3,3,1,1,1,46575.34247
42500000,"Andheri West, Mumbai - Western Suburbs, Maharashtra",1222,3,2,1,1,1,34779.05074
2500000,"Boisar West, Mumbai - Mira Road and Beyond, Maharashtra",700,2,2,1,1,1,3571.428571
27500000,"Flat no 26., Sion West, Mumbai, Maharashtra",994,2,2,1,1,1,27665.99598
9000000,"Bhayandar East, Mumbai - Mira Road and Beyond, Maharashtra",1000,2,2,4,1,1,9000
14500000,"Borivali West, Mumbai - Western Suburbs, Maharashtra",675,2,2,2,1,1,21481.48148
15000000,"Borivali West, Mumbai, Maharashtra, India., Borivali West, Mumbai - Western Suburbs, Maharashtra",825,2,2,1,1,1,18181.81818
20000000,"Andheri West, Mumbai - Western Suburbs, Maharashtra",650,2,2,1,1,1,30769.23077
8000000,"Beverly Park, Mumbai - Mira Road and Beyond, Maharashtra",920,2,2,1,1,1,8695.652174
14000000,"Borivali East, Mumbai - Western Suburbs, Maharashtra",915,2,2,1,1,1,15300.54645
8400000,"Thane, Mumbai, Maharashtra",942,2,2,3,1,1,8917.197452
4200000,"Ulhasnagar, Mumbai - Around Mumbai, Maharashtra",1050,2,2,3,1,1,4000
6000000,"Bhayandar, Mumbai - Mira Road and Beyond, Maharashtra",1200,3,3,1,1,1,5000
5100000,"B 203 dayasagar chs near abhinav hospital jakat naka virar west., Virar West, Mumbai - Mira Road and Beyond, Maharashtra",1070,2,2,1,1,1,4766.35514
21000000,"Chembur East, Mumbai, Maharashtra",850,2,2,1,1,1,24705.88235
22100000,"Borivali East, Mumbai - Western Suburbs, Maharashtra",920,2,2,1,1,1,24021.73913
16000000,"Shantivan, Mumbai - North Mumbai, Maharashtra",510,2,2,1,1,1,31372.54902
4500000,"Kalyan, Mumbai - Around Mumbai, Maharashtra",850,2,2,1,1,1,5294.117647
12900000,"Kalyan., Kalyan, Mumbai - Around Mumbai, Maharashtra",1340,2,2,3,1,1,9626.865672
20900000,"Antop Hill, Mumbai - Central Mumbai, Maharashtra",1116,3,3,1,1,1,18727.59857
22500000,"Ghatkopar West, Mumbai - Central Line, Maharashtra",798,2,2,1,1,1,28195.48872
18000000,"Chembur, Mumbai - Harbour Line, Maharashtra",880,2,3,1,1,1,20454.54545
13500000,"Chembur, Mumbai - Harbour Line, Maharashtra",610,2,2,1,1,1,22131.14754
18000000,"Malad West, Mumbai - Western Suburbs, Maharashtra",950,2,2,1,1,1,18947.36842
16000000,"Chandivali, Mumbai - Central Line, Maharashtra",850,2,2,1,1,1,18823.52941
26500000,"Andheri West, Mumbai - Western Suburbs, Maharashtra",986,2,2,1,1,2,26876.26775
34000000,"Mahavir Nagar, Mumbai - North Mumbai, Maharashtra",1110,3,3,2,1,1,30630.63063
12100000,"Dahisar East, Mumbai - North Mumbai, Maharashtra",950,2,2,1,1,1,12736.84211
22500000,"Santacruz, Mumbai - Western Suburbs, Maharashtra",1000,2,2,1,1,1,22500
4800000,"Nilemore, Mumbai, Maharashtra",795,2,2,1,1,1,6037.735849
17000000,"Thane, Mumbai, Maharashtra",1320,3,3,3,1,1,12878.78788
6200000,"Sai Nagar, Mumbai - Central Line, Maharashtra",650,2,2,1,1,1,9538.461538
9500000,"Virar Gokul CHS, Near Old Viva Collage, Virar, Mumbai - Mira Road and Beyond, Maharashtra",1200,3,2,1,1,1,7916.666667
28500000,"Ghatkopar East, Mumbai - Central Line, Maharashtra",900,3,3,1,1,1,31666.66667
8500000,"Panvel, Navi Mumbai-Khargar-Panvel-Ulwe, Mumbai, Maharashtra",693,2,2,1,1,1,12265.51227
15000000,"Goregaon East, Mumbai - Western Suburbs, Maharashtra",697,2,2,1,1,1,21520.80344
5700000,"Ulhasnagar, Mumbai - Around Mumbai, Maharashtra",1080,3,2,1,1,1,5277.777778
5500000,"Virar West, Mumbai - Mira Road and Beyond, Maharashtra",800,2,2,1,1,1,6875
